,region,townsize,gender,age,agecat,ed,edcat,jobcat,union,employ,empcat,retire,income,lninc,inccat,debtinc,creddebt,lncreddebt,othdebt,lnothdebt,default,jobsat,marital,spoused,spousedcat,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,homeown,hometype,address,addresscat,cars,carown,cartype,carvalue,carcatvalue,carbought,carbuy,commute,commutecat,commutetime,commutecar,commutemotorcycle,commutecarpool,commutebus,commuterail,commutepublic,commutebike,commutewalk,commutenonmotor,telecommute,reason,polview,polparty,polcontrib,vote,card,cardtype,cardbenefit,cardfee,cardtenure,cardtenurecat,card2,card2type,card2benefit,card2fee,card2tenure,card2tenurecat,active,bfast,tenure,churn,longmon,lnlongmon,longten,lnlongten,tollfree,tollmon,lntollmon,tollten,lntollten,equip,equipmon,lnequipmon,equipten,lnequipten,callcard,cardmon,lncardmon,cardten,lncardten,wireless,wiremon,lnwiremon,wireten,lnwireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,owntv,hourstv,ownvcr,owndvd,owncd,ownpda,ownpc,ownipod,owngame,ownfax,news,response_01,response_02,response_03,Total_Spend,Log_total_spend
cardfee,-0.028101091581225736,-0.007593897860259698,0.018446412543529175,0.003981323987385985,0.005603813472454058,-0.021656334973384553,-0.02051157286694761,-0.010978920445094839,0.0064224284219206295,0.012940013453234644,0.012270938538511725,-0.007293472785792974,0.00028681958450697733,0.011821369530360244,0.007435232188007086,-0.0062244783464440595,-0.003109196803142106,0.0029883990343941517,-0.003974884624308749,0.0026463311440681524,-0.002716659686454621,0.0059066394473081246,0.0023379217274264313,0.003422156459966273,0.004950291313346862,-0.00021808197564659123,-0.013289540094882781,0.016663139352053616,-0.0066555780941344195,0.004366001170085711,0.0019345871454100616,-0.009644893932873608,-0.012192040594338977,-0.01496011310698112,-0.023752815922634164,-0.022605126436291156,-0.005425836196685984,-0.004300082811834905,-0.01831192599430563,0.004136798186904613,0.001357363869854565,0.00020135926917707564,0.005877351386861808,-0.017358059298094235,-0.004873038020531538,0.01944817349819078,0.020761140935509705,-0.01951829644717566,-0.0047750637641619,-0.014064023712020028,0.012681233834365074,-0.0158836613397158,0.02788806769289891,-0.030442418801500584,0.001385394334638917,-0.01596849439042311,0.02735719242221387,-0.0018431620915032385,0.0198080017413412,0.006221547920081111,-0.000996032685479536,-0.0014861097479387006,-0.007738934185570194,0.00741455074313423,0.030489284155967935,0.009585543888182155,1.0,-0.005700873178711435,0.0032749879537805966,0.016124035100619015,0.01385991693608931,-0.007197676875995739,0.0017614611810734327,-0.004927390933420052,0.0036432205679910587,0.0028279671550157605,-0.009599400763400353,-0.0053198364168106195,-0.009719381390348895,0.0029048266062841736,-0.0017550598130315722,0.0037792736525866493,-0.0016863955834461155,0.004754547244717793,0.0011895438486397415,-0.001579866143453234,-0.0006373246795021244,0.0010147414165866955,-0.01336352408944649,-0.008534008293849857,0.01614650283053709,0.00032419389599748505,0.03849783682637731,-0.003024762897684321,0.005787602441788641,0.00748507624976744,-0.002875228560190703,0.0018296287132823935,-0.01390985021809866,-0.003062484341960921,0.041189341108304356,-0.005281668928416072,0.01356613943341865,-0.009684386292266617,-0.011705150846519446,0.00216671082783873,-0.0033153466242785336,0.01229147365854153,0.010647357130670939,0.01113759830831014,-0.0006350778371770713,-0.003019693510816695,-0.007365951763855792,-0.0010965445394644346,0.005679452803226763,-0.003642238449011069,0.0015742510091334397,-0.002225892382910728,-0.006906024596610769,0.009432487711088526,0.005530322763838458,-0.014216660476975618,-0.007659131617731359,0.006750689665080555,-0.015448815860518255,-0.025829705522874762,-0.007377135597163898,-0.0075036151190727455
cardtenure,-0.0006038401530690314,-0.04207340845313849,-0.020110893458539794,0.734837528734498,0.7179918506587396,-0.09444925081731387,-0.08213071142952003,0.1485281404302333,0.01519809813794038,0.6775235054597313,0.6880577332494784,0.40788714852209673,0.2514046227649468,0.22484759209169736,0.2676694721471071,0.020282373743484787,0.1470033317862588,0.1411603555209975,0.18219815789572738,0.1678144863793476,-0.33305996420937417,0.3804121131300154,0.13006886591002154,0.1163909397923994,0.1088083073360767,-0.18154813922503435,0.033856969309430135,0.01802136199331706,0.00943417904377161,0.0007406995702925268,0.00836131842384958,0.006296735026636966,-0.015693128386087628,0.030336495694695983,0.08154186689523973,-0.02742635030810406,0.7511250667672446,0.7309494373464616,0.0006969941509354249,-0.03829663007323174,0.014652624773281008,0.23508020577573568,0.16898247910183192,0.005391240731269095,0.011303738724258782,0.002441141291483688,0.004893542694265063,-0.024232385398079818,-0.002154163156920734,-0.005726295959887419,0.016298191953668714,-0.002516604275065153,0.028206809086451817,0.0010299282471373328,-0.01905413942999896,-0.014147370962967403,-0.015503631165396704,0.013097557805350152,-0.0056758243204963685,0.031894522680366584,-0.020745911542966282,-0.0025660967263932966,0.0007485203704716894,0.014790393610203508,-0.0071036172486173286,0.003790440158196875,-0.005700873178711435,1.0,0.8654937770543872,-0.021984562985052403,0.011607498583780088,-0.008057594987006752,-0.00622060877106507,0.9629752995005578,0.8828796440658979,-0.18362389566132878,0.09885721884293314,0.9087548090150468,-0.35009467377408027,0.6951031434638211,0.7982385445101922,0.7377809310281843,0.8367740167080716,0.006080832568812121,0.18331499831000153,0.5301719190086677,0.423153282433551,0.7915866937942808,-0.11765571037322475,-0.05350407431667703,0.31691958326857594,0.22419517793769303,0.7472802646387321,0.4385526668172357,0.43669701270423644,0.2529296752453428,0.6792550495716076,0.7283289826587117,-0.055712310996187765,0.037266046649379846,0.4417292714151753,0.2310396382557995,0.7631288768989068,0.4250660221883686,-0.051216625930697326,-0.06712878109947693,-0.11477720573885525,0.0004271300731569043,0.01623292298348835,0.010494391678695968,0.010747332197758254,-0.10678068546037597,0.022492251128641554,0.017167445803107743,0.20050366953153828,0.1972940164645489,0.15886079391391594,-0.05784138494713145,-0.11377073331464643,-0.17953666036638108,-0.17476372949562402,-0.03240641261583974,0.562132123159199,0.006905839327239772,0.016901798618619884,-0.025138323778791164,0.07806257520337077,0.05040423968547762
cardtenurecat,0.004211725037362495,-0.0337565483287211,-0.006376889082090158,0.6762813885743106,0.6880273730154608,-0.04740716143425471,-0.03367983229245448,0.10294731152542444,0.00893181922633774,0.5552180224632055,0.6307487409474812,0.29313612030382696,0.2528697460528175,0.276897948950996,0.30999619749037566,0.024822371162515382,0.14556116745843423,0.17280857745118425,0.1806382005810181,0.20323784921680388,-0.3293251791755292,0.3840171528065702,0.12152652957667084,0.11693289736540985,0.114378563251367,-0.1633317564190249,0.04056628457983921,0.021103352104604747,0.02010629723068472,0.008438865101489253,0.00387733817762383,0.0067022240660121165,-0.011723222170043303,0.032717641161422055,0.07545882217014202,-0.018441023844416992,0.6464090653565632,0.7012361874936883,-0.0076597521458969696,-0.03125300873524926,0.009615749770814946,0.24587690182033037,0.17943469563960326,-0.002020963166435855,0.02188098623032192,0.0023085019591673962,0.005050673720352463,-0.026017375101072913,-0.003344804311941175,-0.007434584889229771,0.011952490754165572,-0.00507434599779624,0.02119983262020038,0.005980334971999644,-0.012406483348545343,-0.003962309753985181,-0.008444367913476422,0.0002768078242073928,-0.007545004973369022,0.04000051017968565,-0.02544619774511005,-0.0004793374396208693,0.007422396426798696,0.0030881722601421636,-0.001833303547239245,-0.0014791498454169577,0.0032749879537805966,0.8654937770543872,1.0,-0.02967724710995204,0.017613922434931033,-0.022281383760881377,-0.00270413891931261,0.8512669823704266,0.9243052908567224,-0.17638488246929704,0.10933985653703901,0.8486054500809238,-0.34937783765085756,0.49838537537820554,0.6987725481582477,0.5203617826087339,0.8329889521570166,0.02216758662597683,0.1674568723994442,0.46156993045729733,0.36541623943649126,0.8275523230873011,-0.09503395614814553,-0.028851904316387386,0.3186697718174298,0.2352942639135322,0.8227114782512683,0.4014360038480962,0.33205050386019364,0.13962626325762068,0.5267451154368655,0.7396178508038734,-0.030086221791615186,0.05824358836919638,0.42897663053204804,0.22810765776853953,0.8276448538079156,0.3762308088628393,-0.023480408983514275,-0.036044399323817394,-0.08957913013153884,0.013459587755392206,0.03272008622886156,0.01726220833773445,0.032105012230184984,-0.0894115567510101,0.03255889939774964,0.033479759512570324,0.2673895363617869,0.26342036783275274,0.21469944865516055,-0.0313789563256819,-0.09375444466639661,-0.15472395323824947,-0.14555298443459241,-0.016305000406900586,0.49619532095440033,-0.0021136343409246033,0.023015068452304933,-0.007434584889230242,0.08974076277644165,0.07111151056562272
card2,0.003786411279482318,0.00783961852966396,0.030362494726068535,-0.0069561535653394155,-0.010372446721836622,-0.09240356964267796,-0.09270839942724175,0.02012415136722747,0.0040698646251116286,0.000560994373060599,-0.01149858745142006,0.03675913360978089,-0.06126607608248293,-0.07931567981545809,-0.07294789604797465,-0.010058388545994718,-0.038926554301375565,-0.0533928035667805,-0.04581227572388497,-0.0632173016993556,0.009731318107233402,-0.025751718418713127,0.00432121783944703,-0.006797324772673131,-0.012784741107792078,-0.0035327656090344477,0.004694397098816108,-0.002089114416524592,-0.016140205144952798,0.008806381131863905,0.030202053875263583,0.008472315067647942,-0.0030624653123888855,0.004261642569527258,-0.011934448193707882,-0.022788468462964433,-0.019815791650366843,-0.023657621315989124,-0.0034790305098330136,-0.007679146515656462,0.010677003968953786,-0.0568122556155026,-0.023767596919444918,-0.002997900506574805,-0.007733973288705736,-0.002006156700717936,-0.004739851279639813,0.0016364064058017021,-0.0011274557242170577,0.007152647328621665,-0.013183756350540643,0.013872853018849933,0.007160511422143683,-0.00022559703361213257,-0.009745856521080913,0.002778255995968424,0.007905097152074055,-0.01131502885589203,0.0012746751187486369,0.011791286688107507,-0.016416552119689648,-0.03963693381278942,-0.02889243258916034,-0.37943965880166614,-0.022573087566899283,0.019155725060642954,0.016124035100619015,-0.021984562985052403,-0.02967724710995204,1.0,0.018813424161276154,-0.007270082434447232,0.018860898308940763,-0.02482094174706395,-0.030181064886923993,-0.012079807381067972,-0.005116953859296866,-0.02592963605080269,0.011214692967963739,-0.008371261065979078,-0.013309188100329149,-0.009393013960499257,-0.025137311123397472,-0.02509468473423941,-0.0233753367465563,-0.015011559163150938,-0.021731524558798714,-0.028771504369105326,-0.0509150015312669,-0.05440428862231489,-0.04678613711365254,-0.049700287224071674,-0.05723525419849615,-0.03634368265666871,-0.011317461757479358,0.012960831127876127,-0.007769802868036082,-0.011990624862016904,-0.03759995436319913,-0.03655068267699751,-0.026409629152893712,-0.03261812685649469,-0.04594593365240864,-0.020148015757669002,-0.02826949539581018,-0.028677935180322866,-0.023977102794092306,-0.03139362322980423,-0.043227335751501506,-0.026571161487647533,-0.03201380681739893,-0.0335450592023113,-0.050338330749496174,-0.018429267229844976,-0.05163142228995713,-0.04092756222621381,-0.050926237353436606,-0.0188307375720081,-0.00785071677522368,-0.022336115084365275,-0.03462098973986055,-0.0028085259667582053,-0.033769186114733354,0.011270261773251277,-0.01855551035102892,0.0020968994995821492,-0.0608122459760245,-0.07596933201596702
card2type,-0.007267279250074594,0.0017460117830769245,0.01868579096432926,0.03828117939512875,0.03644910976090377,-0.02170770525895727,-0.023377153829551772,-0.005357683799453854,-0.01654178577502157,0.026430062535838038,0.04199968983865135,0.023988609868769148,0.010388329210663964,0.0031947280032537657,-0.001360549964956769,-0.0064887497860321415,-0.002595777934384993,-0.019626677312100053,0.020056404209651345,0.007817672659536987,-0.031131264110078303,0.021240359883687332,-0.005518271686289971,-0.006447508262502142,-0.002712905313955488,-0.02834923211160141,-0.02379327640292052,-0.02473496290862495,-0.01366306540472214,-0.0017156510032891367,0.003592868221892687,-0.012921750866788389,0.012908778044684134,-0.015645761916710056,-0.016917635659936297,-0.013082201345413564,0.026249472580121985,0.023835362030215815,0.017448707572972802,0.00037446493280002095,0.015553711013618458,0.0006285460525653072,0.014432631740024363,0.008798241354015229,0.009727830197486086,-0.007476154794360427,-0.007529820637722947,0.013089954157085333,0.004069082851772442,0.00021469690301612287,0.0018120223886121918,0.002680844754397357,0.0067825593368004075,0.009035826939690792,0.02450393689225336,0.003469316737511006,-0.0015479469784277652,-0.01177235126948976,0.004380132944010766,-0.012342650169990095,0.008440208593248599,0.007925383617311097,0.007975809269993254,-0.004017602939162484,-0.013418624735423842,-0.01307395840880351,0.01385991693608931,0.011607498583780088,0.017613922434931033,0.018813424161276154,1.0,0.009281052243073292,0.004783400185284027,0.01628509109695076,0.02055489358457682,-0.0254439432573525,0.007636285612666096,0.008440508452301558,0.008979427765856666,0.004895027576328975,0.005840577445420312,0.004678689785839271,0.0090016984145548,-0.0060762526487446724,0.004644175148470298,0.022721263575300715,0.010211501238312026,0.02212762688225896,-0.002717550740569167,0.0035578298112614428,0.033229220442292484,0.008178142204501228,0.009339667926653411,0.012674638688831903,0.003099852142741124,-0.0064916547456802445,0.0009681596632516163,-0.008005005466956783,-0.0009568470772721523,0.007175191663670602,0.03656055128602389,0.006091462635158075,0.015826761874595308,0.014803085864657586,0.007034332392208081,0.019499177390361735,-0.005689245149452052,3.895003844739395e-05,0.0049479358310029215,0.0016089265108629545,0.007348457390419506,-0.006494769832849999,0.004151677331876198,0.0022716345753989505,0.0028209685349655034,-0.016036416304145016,0.006314582861064818,0.0031647097881048283,-0.01014599977614762,0.0076171026057986375,-0.0006475703564065639,0.014541315079803538,-0.02000156254117046,-0.002080846585262227,-0.02512847284108827,0.01612253549094465,-0.0051734000668733175,-0.008162266931424293
card2benefit,0.008974083538118226,0.022991743210366435,0.006584014751461114,-0.014995759121402016,-0.016360891238844565,-0.01243122937092635,-0.011412792411161504,-0.013699571285296612,-0.016842940419978327,-0.0037720788132268746,-0.00653466345404738,0.0014677245218332764,-0.010411150452601355,-0.006280726421821624,-0.004716883956619141,-0.02119518962824091,0.0006978408575884869,-0.0018307876156255704,-0.02245891200823215,-0.016135069929801564,0.012549187378687559,-0.0171863845121342,0.03363520996791803,0.03130274234486336,0.03335161420825766,0.03510542218164608,-0.015151878619195662,-0.02019020315307235,-0.007356205112410331,0.01855978750722478,-0.033773470876674205,0.02676153674500573,0.013185029435981127,-0.015637938257847612,-0.005943399218151502,-0.011277400602590677,-0.010346306635376046,-0.023905259454262032,-0.007490813264330431,-0.024478905156069566,-0.0013591915738796893,-0.018535335115190815,-0.02015102973455664,-0.0014902531570811033,0.01272176314384109,0.006470321593884865,0.004838406963208319,0.020730475457402923,-0.0022739574675403177,-0.006455725336708827,-0.0183923913454735,-0.021880376922485872,-0.002479733481583937,0.007484825182132434,0.016613828471367192,-0.0065328425655225624,-0.003762236547483847,-0.008687532474979272,-0.006361127695222402,-0.011302616070613157,-0.0038102745760447286,-0.006524000361781067,0.002844769943272621,-0.016155099431092106,-0.025722813482807208,-0.01434064561227114,-0.007197676875995739,-0.008057594987006752,-0.022281383760881377,-0.007270082434447232,0.009281052243073292,1.0,0.021192714476332527,-0.005170375700151093,-0.010192194498313002,0.009969736999748858,-0.029022252325254808,-0.009321304023682277,0.02221369415028441,-0.0023901863043528696,-0.0044921279568825925,-0.0010972056713775572,-0.011193919451494339,0.025863487114508324,0.01252719449142382,-0.017220561433051253,0.004861064622614329,-0.031535872682140594,-0.003375202351987798,0.002348383932706157,0.03773767858725811,-0.002220551616846862,-0.0037796424356653403,0.011414821238871773,0.005197641049389759,0.0038232217552158624,-0.008420949457849929,-0.028287063281389625,0.019909689105176015,0.012951575166432845,-0.010169845229163975,0.006294124791156724,-0.029664120482377185,-0.0018007657451967346,0.02531767852006892,0.016510651356657326,0.00013193503154484976,0.018719037650583078,0.036936922227415105,0.02966825737250813,0.026069886728870416,0.0023435425830028466,0.010234302891538276,-0.012552362660180784,-0.0017079079170237788,-0.025049858081432633,0.00030318101226447743,0.013102545964471825,-0.014326749546281452,-0.001958086375144413,0.0033283766395933627,0.02177358861979258,5.665721369787681e-05,0.012798859452864447,-0.001366862452344906,-0.0217955954476973,-0.007981786952027827,-0.00281415598477542
card2fee,0.0031340221768164714,-0.02887996361699371,0.006799331384567836,2.996385304527174e-05,-0.000202480398460674,-0.0211369502913342,-0.01184550992532764,0.029617447030307654,0.004976068543164651,0.022823835826061328,0.015202454843624208,0.02001507400569752,0.002972485473376966,-0.011649778443829582,-0.013057785510617674,0.009415086655538484,0.009694327791249456,-0.0033088665706516437,0.0007190285728990335,-0.0060293353959364,-0.00025569840175965604,0.016544996634545145,-0.009715777544033487,-0.017785468899851324,-0.01966299177928721,0.005906229608049972,-0.012777976574902887,-0.031199946318717343,0.004324396248590444,-0.004497082509420957,0.012526669390682843,-0.00835302710477093,0.011338331993458711,-0.007365522833902429,0.0017990089339553514,-0.011004522467464079,-0.005900053002212043,-0.0060570475397872785,-0.017743279753436595,-0.016717094401293795,-0.005349352671121564,-0.0014924427434523885,-0.007340236402971457,0.0043303522959458355,-0.0041591074855878455,0.016925515918954755,0.016657528153064156,-0.0295244610827498,-0.003892167624930592,-0.00681571373320486,0.01797322914279889,0.0041595688427681615,-0.0011782140466827665,-0.0005138312962675243,-0.02572610410268929,-0.013955805264324979,-0.005821285268362419,0.04597198104083245,0.01186677114846418,-0.00921613423816792,-0.004212174509384969,0.009454935043944124,0.01246937218301591,-0.009733249661172682,0.000663847552565133,-0.012588981473704389,0.0017614611810734327,-0.00622060877106507,-0.00270413891931261,0.018860898308940763,0.004783400185284027,0.021192714476332527,1.0,-0.006128897792701089,-0.0036960235685568354,0.00804174839236097,0.0019474549696863995,0.00023322401817676668,0.0011847612658342976,-0.010665398169729163,0.01313603029851876,-0.016644015924864843,0.0028095083442256103,-0.00016591067030704337,-0.006579486335177632,-0.018067011864752076,0.0002301567531850807,-0.0014838282413101585,0.004339114897923612,0.010262882090656407,0.018953648264548748,0.021942672253875903,0.018496725245976755,-0.007236647954121549,-0.004123847054196376,-0.001058900602261237,-0.008017008072352463,-0.0073805509091746015,-0.0006902101107640778,0.010849629368658853,0.02498351061677879,0.01660985502819238,0.0065607499858957264,0.012162670079503984,-0.007372547121283119,0.015516485073967582,-0.002061103082638682,0.001245200496308907,0.0037523625656306317,0.015555921151263774,-0.0045245731298628016,0.000764364678995618,-0.00034903315143427956,-0.021811059264802594,-0.01844720577396841,-0.005711354829261909,-0.02068531280613789,-0.004012267330762623,-0.009892839429207476,-0.008755913387391017,-0.0035041149967734624,0.01424128643913953,0.007852814123333909,0.018061839533245253,0.003824963713006322,0.015150836874603814,-0.029880088907576156,-0.018659048519235343
card2tenure,0.00216630521135222,-0.04006211680596935,-0.013578002140876965,0.6915488174897193,0.6798861366943441,-0.09737514479898693,-0.08558169532948488,0.15940634443061327,0.015807890453325726,0.6548753926525318,0.6706493427729964,0.3816965172840187,0.24435597364091521,0.22629095523938397,0.2670421492773912,0.023137217416492693,0.14679881844492812,0.1414750709004971,0.1830933617365486,0.16917247441718772,-0.3207859576685195,0.36871361525484675,0.14309008953927263,0.12843350375197926,0.1214606890602402,-0.1561498636889881,0.036782521377676965,0.014317343310351144,0.01858292258557693,-0.0022897026868301004,0.006702168251332842,0.011979752416618607,-0.014092836881069819,0.03162074154235247,0.0885814035720799,-0.0315750441955513,0.7175742696336807,0.7036132758844236,0.010567694538307693,-0.03348371104492383,0.007808183315270416,0.23553324294442884,0.16863452298199075,0.008417311380950218,0.008798123283475734,0.0011241883705792519,0.0036280045294803547,-0.02482030074595353,0.00500166088453725,-0.006888433231779824,0.018946447847085386,-0.0016227069340633952,0.02138335429599703,-0.0014379168394792032,-0.02287902598512259,-0.011995432088236316,-0.01521274410593704,0.01760819191288563,-0.014975723429598463,0.03238192726288138,-0.02090482625893955,-0.0019871549795812083,0.00747994512480654,0.011729713741001858,-0.008000788538023268,0.002170569826747427,-0.004927390933420052,0.9629752995005578,0.8512669823704266,-0.02482094174706395,0.01628509109695076,-0.005170375700151093,-0.006128897792701089,1.0,0.9243911464190293,-0.18034422889893167,0.09983242817523276,0.9282396258341119,-0.35761035998475715,0.7011471619076427,0.8121567956521473,0.744164054900019,0.8543237152796094,0.010817166900193662,0.19160841427626957,0.5422034095783659,0.4335972634634926,0.8100557765742032,-0.1135047109639124,-0.04576533554107677,0.33619807466399304,0.239506124970944,0.7733998361146008,0.4496126555458727,0.44509309775612843,0.2602937813993973,0.6902615644366933,0.7505740292921501,-0.051127773410098956,0.044627554677378764,0.4583432679517528,0.2420961953719366,0.7853621345854217,0.43391204365424724,-0.04380751368074109,-0.06268535760762702,-0.10944428747876316,0.008365433394477597,0.023439557922617163,0.014846388541870401,0.017093239590192297,-0.100621620928457,0.026498088113909038,0.015091179065339947,0.20992552087618344,0.20824287689267776,0.16867072223608398,-0.0512734674592383,-0.11166173578168559,-0.16417023882799198,-0.16753734504595047,-0.028588669628614918,0.5747112979700785,0.007188995603974835,0.011957584215225504,-0.020477766890844903,0.07925696753275667,0.054089915106466824
card2tenurecat,0.0033012472954277016,-0.03264253263812592,-0.008150102900163192,0.6651593381907471,0.6685724879014644,-0.06081147543208837,-0.04840594082649994,0.1168265720974068,0.007787118357961022,0.5763194773554163,0.6361838119542653,0.3151905633759522,0.24073185878225795,0.2514096846759641,0.28601655845399365,0.03178946751532732,0.14260415660690715,0.15713768506072534,0.18252823638597426,0.19146560567881543,-0.3221003665734381,0.36622029585254307,0.13651994818086136,0.12860740416178187,0.12465398944492051,-0.1469734825422868,0.03923775890449175,0.015055660632101469,0.025041177318051295,0.004625866146455711,0.009072463516465611,0.010981929082858274,-0.01722310025073984,0.03176835140691015,0.07994300455360111,-0.02036886491394355,0.6557322964306579,0.688805477927861,0.0030149521984122007,-0.03213428399399939,0.0019728427100070257,0.23730209581091719,0.16975885544905797,-0.0003363889815187171,0.01790079509484402,-0.0006492085560499517,0.0034946369093750806,-0.028763956147462542,3.0471416462528448e-05,-0.010211842270941136,0.01960366170334968,0.002705106631116769,0.019541196055815523,-0.000278473801053363,-0.014962070972217719,-0.014631381625877678,-0.010537501236079513,0.0108419826759161,-0.012265893036890976,0.03287267918664089,-0.0243539915243382,-0.0031351107353957517,0.013816594632659647,0.0022938119095498827,-0.004655207048680518,0.002485099151279347,0.0036432205679910587,0.8828796440658979,0.9243052908567224,-0.030181064886923993,0.02055489358457682,-0.010192194498313002,-0.0036960235685568354,0.9243911464190293,1.0,-0.1806213444450382,0.1088451724452284,0.8935265040296873,-0.36067114612731377,0.5526298890071,0.7418617164608357,0.5815315253814313,0.8538269658424652,0.019737634942642527,0.17764219175445678,0.4953765804014557,0.39392644814424976,0.8388811598019246,-0.09860185908003717,-0.028910892527427925,0.33944396442714564,0.24727529313620314,0.8273287108815369,0.43389143389676577,0.37113554468502113,0.1712193860743753,0.5819442389066758,0.7567904943051179,-0.03505291145552013,0.057800220313428956,0.44978839360065964,0.2395584853893336,0.8296958582463189,0.40536896083454776,-0.030212563289351662,-0.04508720669778787,-0.09343397817242449,0.01654987994810647,0.03243935277377924,0.019645316377696967,0.030932152406894717,-0.09016013270490525,0.032411723949975955,0.026441710363390207,0.2522498504229149,0.25100265717663434,0.2032576341611974,-0.03522647733135712,-0.09793945181060817,-0.15179849162827327,-0.14346909759628584,-0.02136880117538192,0.5263522836116639,0.0011417462656639233,0.02450751920471069,-0.004411911029694798,0.08446767457862603,0.06462608063390506
active,0.0021822886203795616,0.02279362408345777,0.021339546044192484,-0.23901144771925398,-0.23786438939590948,0.01574135950182574,0.009675610621222078,-0.028845525992238264,0.007502773458445351,-0.16797803927009988,-0.18842941184230494,-0.11518867639872232,-0.060320740265628385,-0.05873951380811017,-0.07151731685759771,-0.004491796960190838,-0.030526012623983932,-0.03047959050232259,-0.03864641945345243,-0.046753854267011695,0.11295531943819725,-0.10248659028671986,-0.015942176921749568,-0.012936169485165093,-0.010936453340064572,0.07642105208866062,-0.006581073590222245,-0.005092318887279681,-0.009716916165957205,0.03956562188060706,0.006710376407265472,-0.02186579728583633,0.002922217925347602,-0.006838675675966622,0.00998933052856486,0.009509726756380076,-0.20070560395446657,-0.2131714056844895,-0.0025447818444090924,0.016248158672133518,-0.008033809536337078,-0.060125688265954345,-0.046464703196406824,-0.0006121902397405658,-0.007621371933347127,0.013132259201722722,0.014643469659504093,0.02821946668031406,-0.011224179231637538,0.010493722576858513,-0.025498268765095353,-0.0040657391555013,-0.02498925274104981,0.01599253918197114,-0.006731386045622864,0.029470026586010507,-0.003542554264117342,0.0061158345675068615,-0.0039033166492634316,0.017507126641946914,0.02751760604945847,-0.0013850250414703727,-0.02081363726727784,0.012491584396501613,0.008492705025608704,-0.002337828903428184,0.0028279671550157605,-0.18362389566132878,-0.17638488246929704,-0.012079807381067972,-0.0254439432573525,0.009969736999748858,0.00804174839236097,-0.18034422889893167,-0.1806213444450382,1.0,-0.21391117694131231,-0.16062484961763956,0.07564482620894013,-0.10883947409365477,-0.13535674710381998,-0.11449568109349074,-0.14677646584422252,-0.0033300663909018647,-0.03004598821250096,-0.08300255580413204,-0.06548182998694185,-0.12406525440451352,0.03378100610429122,0.019687372212440414,-0.059882493646871336,-0.03493436495384023,-0.13578440213028597,-0.08425660169452671,-0.05982554380559368,-0.02339256654433858,-0.09366370461762845,-0.11369322007207713,0.0006294234583619811,-0.017326273128800293,-0.08278196487131724,-0.05301854289781929,-0.13593100659704824,-0.06093500804897346,0.002626002898403199,0.0022528346135480457,0.021283706282930262,-0.005793323819176966,0.007166898424847899,0.014606382283152364,-0.006212382243048668,0.024199028010180153,0.01429769783711696,0.0073081705625823706,-0.04521183475086145,-0.026668237706847446,-0.013489810898998847,0.024681078874703184,0.03707515130192797,0.05013053136350579,0.04794456739378043,-0.0027245774704891053,-0.09087297587142691,0.0032040984543640527,-0.03153424291456817,0.026349259081806436,-0.009915027974916847,-0.0042361261927726865
